Port,Protocol,Count
52275,tp,9
36287,raw,7
55187,ah,9
37636,pim,3
31018,raw,7
7535,fragment,9
39255,rsvp,5
50427,nd,11
3907,hopopts,6
42711,rsvp,7
43872,ipv6,6
46186,pim,5
8263,rsvp,9
7535,raw,8
44215,esp,6
40316,icmpv6,11
53185,rsvp,6
20553,egp,10
21122,egp,9
47869,fragment,7
45369,udp,11
21225,max,11
52381,sctp,12
12360,tcp,7
12936,esp,5
16659,ggp,6
41038,hello,8
54588,routing,9
646,esp,9
41919,icmp,7
51321,ipv6,7
61947,eon,9
57710,ggp,9
19587,tp,7
10557,igmp,9
55305,hopopts,6
44484,xtp,6
32066,esp,10
12211,routing,8
53595,egp,7
50422,tp,5
1679,ggp,10
6565,pim,8
40327,gre,15
30230,tcp,8
336,esp,9
41465,xtp,6
30618,raw,10
5868,dstopts,9
24518,idp,5
53702,tp,11
36721,raw,5
26211,igmp,8
55187,pup,11
46186,dstopts,5
11490,ipip,8
9200,raw,9
31296,eon,8
4139,nd,11
19193,eon,10
2450,max,8
23054,fragment,1
63581,ipip,10
30340,dstopts,12
55567,gre,11
13981,hello,5
8805,nd,9
23545,nd,8
22464,nd,7
42393,hopopts,5
11490,tp,10
62546,dstopts,10
21166,dstopts,4
61542,egp,9
7611,nd,10
33395,none,13
30071,dstopts,8
42261,idp,8
46440,tcp,7
34626,udp,3
53185,hopopts,6
25199,raw,7
35226,pim,3
16816,max,11
58674,none,8
12691,raw,9
54518,esp,7
6815,tp,8
8517,ipip,5
62987,dstopts,10
45532,esp,8
24268,routing,8
32973,hopopts,9
23545,esp,7
53702,icmpv6,6
50427,hello,8
45688,gre,3
19699,ah,13
36857,fragment,8
6278,ipip,10
14693,raw,10
55329,tcp,3
12360,rsvp,8
8915,dstopts,15
29177,xtp,9
59038,esp,5
42639,tcp,11
36347,tcp,8
40316,tcp,6
61785,idp,7
48950,max,13
58894,nd,14
10557,pup,14
967,none,8
18079,ipip,11
14544,sctp,9
18246,eon,7
55187,nd,8
62451,egp,7
43661,udp,5
19699,ipcomp,6
2425,eon,7
336,rsvp,8
50462,idp,10
2579,rsvp,7
17106,egp,8
33395,raw,5
7611,fragment,9
34932,hello,10
63581,hopopts,8
53748,eon,16
19573,pim,7
39744,udp,9
22664,icmpv6,11
37737,ggp,7
7461,none,4
46728,ipcomp,7
40316,routing,9
16304,gre,5
13018,gre,5
38745,tcp,10
21166,igmp,6
2579,dstopts,8
50427,max,7
18750,hopopts,4
19012,fragment,7
20852,pup,6
64749,esp,14
59828,raw,6
14544,raw,10
8805,routing,11
36736,ah,14
5350,igmp,6
52,fragment,12
33395,ah,10
6815,esp,9
40316,max,9
44484,dstopts,7
44218,nd,7
4309,ah,7
62398,icmpv6,11
19193,fragment,8
55567,ipip,8
18750,igmp,11
28979,dstopts,12
20554,fragment,13
34494,none,10
2579,hello,14
19193,idp,10
36329,rsvp,10
58801,routing,7
4905,raw,10
28522,udp,5
46797,idp,8
30618,pim,11
27895,hopopts,7
12927,xtp,7
9515,idp,5
50307,ipv6,11
6796,egp,7
46186,tp,5
43355,pup,9
30035,pup,11
10392,nd,7
16656,fragment,9
48550,tcp,7
39046,egp,15
8263,dstopts,9
45204,gre,2
47362,ipv6,5
44644,egp,8
10867,eon,8
42310,esp,12
34626,esp,7
9700,xtp,6
3267,tp,6
65288,pup,7
31018,rsvp,10
20554,xtp,9
64749,ipv6,9
61542,pim,11
45204,esp,16
12037,pup,10
43661,egp,6
6565,igmp,7
58801,rsvp,6
31296,udp,6
13018,ipcomp,5
11347,rsvp,6
12063,raw,7
41038,udp,5
47302,fragment,8
16659,tp,9
34626,ah,14
53595,esp,7
16304,pim,13
42304,ipcomp,10
19573,tcp,7
3958,max,8
37978,icmp,10
8805,tcp,7
58191,ggp,12
8805,sctp,6
25199,none,8
23663,eon,13
61503,routing,7
35226,icmpv6,6
34416,esp,8
37285,tcp,8
37355,tcp,7
27311,esp,3
45532,ipip,6
46286,gre,11
61569,udp,7
59577,max,9
61542,icmpv6,10
20630,icmp,8
967,igmp,11
646,max,7
42310,xtp,10
23545,icmpv6,6
17797,tcp,7
646,hello,9
37636,max,8
8311,icmpv6,7
12037,esp,9
50427,rsvp,9
51776,ipv6,4
53748,fragment,7
36736,max,5
41038,icmp,7
58894,ipip,7
42185,esp,5
52645,hopopts,9
14693,pup,7
61503,ggp,8
30230,udp,6
24394,hopopts,16
37737,routing,8
34932,xtp,5
63996,eon,4
49185,dstopts,4
8311,ggp,10
34587,pup,11
48276,hopopts,10
34706,idp,9
48950,pup,10
14032,gre,7
2425,sctp,8
36721,xtp,9
12416,ipcomp,2
36287,pim,16
53731,icmp,11
34973,pup,11
34706,igmp,6
49641,hello,10
24496,gre,7
38745,igmp,10
54588,ipip,10
62398,max,8
21977,hopopts,6
57983,icmpv6,10
47570,esp,11
8365,raw,10
51298,raw,8
34973,sctp,9
53185,xtp,7
27295,pup,9
43673,icmp,7
26217,ah,11
3907,tp,7
64240,icmp,12
4905,egp,5
3958,ggp,9
45244,icmp,11
41288,egp,7
336,nd,6
30035,routing,6
8365,esp,13
10392,dstopts,8
20554,ipip,4
38409,ipip,8
20443,raw,8
20453,ipcomp,5
18728,tcp,9
34925,pup,10
44484,ipv6,8
6796,ipv6,8
65288,idp,9
47869,hello,9
26422,esp,7
19573,none,8
12936,routing,6
2813,igmp,7
20311,hello,11
20630,xtp,7
52645,raw,8
12691,xtp,8
10867,routing,4
43355,routing,8
21225,ipv6,4
54683,ipv6,5
35086,tp,3
10557,nd,10
36564,raw,5
53682,dstopts,9
30035,pim,12
16510,icmpv6,5
9515,ggp,7
44644,sctp,9
49641,icmpv6,4
54501,icmp,8
7687,none,9
37277,pup,9
21442,egp,7
53185,dstopts,13
36857,ipcomp,14
33251,esp,5
37355,icmp,10
63996,ipip,9
54588,pup,5
55329,nd,8
63733,ah,7
50307,routing,14
41288,idp,6
2813,esp,6
26211,tcp,7
29590,sctp,7
31917,icmpv6,5
38192,pim,5
27311,tcp,13
51298,max,9
34973,ipcomp,5
24268,idp,9
30618,udp,4
23425,max,12
15308,ipv6,7
36347,max,7
46286,icmp,8
36564,fragment,5
54588,esp,11
63733,nd,6
5868,egp,5
6278,raw,4
61785,gre,15
26502,raw,8
42185,egp,11
15308,egp,10
7535,esp,9
55138,xtp,4
48294,ipip,8
49641,nd,7
47239,fragment,3
43355,raw,10
2920,ggp,7
58894,fragment,7
36721,ipip,12
54804,icmp,3
21442,tp,4
28072,pim,9
20630,esp,9
3267,hopopts,8
46440,esp,4
37636,hopopts,8
2425,routing,9
37285,raw,5
42261,udp,12
18750,gre,7
31296,ipip,7
50422,fragment,12
42304,idp,13
30230,ipcomp,10
12063,esp,8
24762,esp,8
38745,fragment,7
19012,routing,9
35060,tcp,12
6409,rsvp,10
6124,ipcomp,9
26217,nd,8
42393,ipcomp,8
45532,igmp,10
43673,max,13
26422,udp,7
10867,raw,8
9700,icmp,12
40710,ggp,8
51453,sctp,8
43673,idp,11
47570,icmpv6,10
13018,nd,7
15308,igmp,10
30732,none,9
7627,ipcomp,9
2450,routing,7
12562,icmp,8
6409,ggp,10
24518,ipv6,7
316,esp,9
14032,idp,7
55138,sctp,12
60981,nd,3
38745,udp,8
18246,ggp,7
23054,pim,8
29590,gre,10
6796,dstopts,6
4663,gre,6
13107,icmpv6,6
12641,nd,7
62398,rsvp,7
19193,tcp,5
2985,ipcomp,6
32066,idp,9
7627,raw,5
2813,hopopts,9
47302,sctp,6
21842,max,7
47239,egp,8
58894,hello,5
63996,ggp,8
54804,pim,7
42837,pup,9
45244,egp,9
8845,icmp,7
49185,xtp,8
38192,ipip,11
12927,eon,14
42639,fragment,5
316,ggp,7
2985,esp,10
58894,idp,7
6612,max,6
7611,hopopts,7
20453,raw,11
30230,ipip,12
36721,esp,4
24518,igmp,5
46924,icmpv6,10
13018,eon,6
53595,hello,9
23772,idp,8
43325,igmp,9
33379,pim,9
37978,idp,3
26801,icmp,7
44215,sctp,5
51776,ipcomp,6
48950,xtp,7
51301,tp,9
42310,sctp,6
20554,dstopts,9
33379,ipv6,6
24762,ipcomp,6
13107,igmp,9
24762,udp,11
29590,pim,11
316,ah,9
4309,pup,9
5868,ggp,9
18750,routing,11
19193,gre,5
38855,pup,6
63581,icmpv6,13
6612,none,7
52474,udp,8
23969,tcp,7
37285,hopopts,6
30732,sctp,8
63733,xtp,14
22464,ipv6,5
2425,ipcomp,7
20554,routing,2
16304,icmpv6,7
44215,icmpv6,7
19012,esp,8
42711,hello,8
26217,routing,16
42711,pim,10
64240,igmp,6
41288,icmp,7
47239,tp,7
34973,udp,10
29483,hopopts,6
39744,tp,5
9207,gre,7
44505,ipcomp,9
37277,eon,5
36857,ah,9
19193,ipip,9
58674,dstopts,5
26217,dstopts,5
51301,hopopts,5
32066,ipip,8
2920,ipcomp,9
60981,udp,11
13107,gre,15
40327,egp,10
31917,rsvp,9
39744,icmp,3
12360,ipcomp,9
48276,idp,14
48950,routing,7
46728,pup,6
34932,pup,11
23425,igmp,9
29483,icmp,8
16656,dstopts,9
30618,rsvp,8
41919,pim,9
42639,egp,11
46286,eon,9
14201,egp,7
24394,sctp,6
63733,pup,7
39255,none,15
33379,udp,6
16656,esp,5
44215,eon,5
12936,gre,9
20453,idp,12
57710,dstopts,8
23646,rsvp,10
52474,gre,4
14544,udp,9
30071,raw,6
7535,icmpv6,8
46797,ipcomp,6
59577,xtp,8
32066,max,4
23472,routing,7
61648,none,6
44505,udp,12
12641,tcp,8
59828,hopopts,7
58231,tp,10
21977,icmpv6,9
4139,ggp,9
53748,ggp,3
45204,fragment,15
62451,icmpv6,9
23425,dstopts,5
30732,xtp,6
52474,nd,12
60981,pup,7
35195,hopopts,5
12360,routing,9
50307,dstopts,8
62398,tp,6
29177,idp,9
21093,nd,10
26880,dstopts,10
53731,esp,10
35226,ipip,10
41919,pup,6
28522,hopopts,6
19699,tp,8
50422,idp,4
58191,gre,10
40327,tp,9
51321,sctp,8
47570,icmp,9
28788,raw,13
20553,routing,10
10784,max,9
21977,rsvp,7
10784,egp,8
52275,pup,12
20630,tp,9
50307,tp,7
60981,idp,6
62546,pup,8
52,udp,6
48276,raw,6
3958,hello,6
63581,ipcomp,5
32088,gre,7
7687,hello,7
23646,max,6
8311,rsvp,7
64749,eon,8
16656,none,8
58902,max,8
6565,eon,10
45688,hopopts,5
36329,ipip,6
7535,dstopts,6
14544,ipcomp,13
15378,gre,8
21977,tcp,10
44484,pup,7
12936,rsvp,6
316,icmp,13
30726,sctp,9
39744,icmpv6,8
2920,nd,9
6612,eon,11
7627,hello,6
36347,rsvp,13
59828,hello,8
49641,igmp,9
35060,gre,4
54588,pim,9
44215,pup,8
30618,sctp,6
53595,ggp,12
8517,xtp,8
44215,gre,3
55305,routing,6
46286,pup,10
58894,ipv6,6
31296,sctp,7
20630,ipcomp,7
54683,nd,11
50427,fragment,13
39744,fragment,5
41465,gre,5
19699,xtp,12
18750,xtp,9
52281,hello,7
24762,icmpv6,7
21842,egp,6
23545,pup,10
55138,hopopts,10
28788,ipv6,9
16349,nd,11
36287,ah,11
36347,icmpv6,3
39515,none,11
27311,ipv6,7
16659,raw,11
30618,hopopts,12
336,igmp,7
7535,xtp,11
44505,max,4
23923,rsvp,9
12927,pim,9
43872,ipip,6
21166,idp,8
24268,icmpv6,11
62398,ipv6,10
27895,max,8
19587,ipip,7
52645,ggp,8
30618,ipcomp,13
40710,sctp,12
28072,pup,8
34587,udp,6
6057,ipcomp,7
33379,icmpv6,4
34706,tp,4
10784,tcp,7
52474,xtp,4
3958,icmp,7
10503,hopopts,8
5883,ipv6,13
21093,gre,6
30726,hello,14
19587,igmp,8
47570,ipv6,9
47869,max,7
3689,ipv6,7
23772,sctp,7
4296,pup,7
22889,fragment,5
58231,ipip,8
21122,igmp,6
12360,ipv6,4
25199,nd,5
31917,none,8
26801,hello,8
36329,pim,8
17106,gre,3
2425,ggp,7
48276,fragment,5
23545,udp,11
23545,hopopts,6
61569,nd,4
25199,esp,14
13936,ah,4
37636,dstopts,9
21225,sctp,13
28788,icmpv6,9
30340,icmpv6,5
12037,dstopts,4
20443,tcp,5
26211,max,4
3958,ipip,8
26801,igmp,9
19573,pup,6
45244,sctp,10
1679,pup,4
53702,none,2
60981,raw,7
316,dstopts,9
11545,dstopts,7
61947,igmp,7
53748,esp,14
51453,max,11
16349,raw,10
44218,tp,6
30732,icmpv6,7
967,ggp,6
9200,ggp,4
2985,routing,6
2985,raw,10
23772,max,12
43661,idp,9
55305,pup,7
61947,dstopts,10
20443,fragment,7
30340,ipcomp,11
53731,tp,6
42974,esp,11
8263,igmp,5
52,xtp,8
19573,routing,5
12360,ggp,10
21166,pim,9
42304,pup,7
50462,hello,5
38409,xtp,6
63733,dstopts,5
36329,max,5
53595,ah,9
58674,pim,10
11490,rsvp,7
26211,hello,11
42639,max,8
55187,hello,10
34494,raw,8
477,dstopts,14
11490,eon,9
29590,pup,9
36287,hopopts,7
2985,tcp,8
40396,icmpv6,5
56745,ggp,6
40358,icmp,9
64240,ipcomp,7
35913,ipv6,8
2813,raw,7
53682,esp,4
316,tp,6
59561,tp,4
33445,ipcomp,9
26422,max,6
10557,ipcomp,9
22889,sctp,5
58231,icmpv6,8
7461,dstopts,10
54501,gre,10
44484,idp,8
7627,esp,4
38745,rsvp,9
49185,ipip,8
37277,icmp,7
41919,ipcomp,8
16349,gre,7
43673,dstopts,7
2425,raw,4
12936,idp,11
45532,tcp,7
37978,ipip,8
43661,routing,6
21122,dstopts,3
9207,fragment,10
32088,none,7
54683,igmp,6
5868,icmpv6,7
22889,ipip,3
24394,nd,10
43325,routing,6
44484,tcp,5
46924,sctp,5
36736,tcp,8
41465,rsvp,17
18079,idp,9
8805,none,11
6409,ipcomp,7
39515,icmp,5
47570,rsvp,3
41038,max,9
34925,hopopts,8
28788,rsvp,9
5883,idp,7
49966,none,5
51298,pim,12
14693,max,7
10784,udp,13
63733,tp,6
34925,ggp,11
34925,ipip,9
20630,idp,9
62451,sctp,8
55648,nd,5
3907,idp,9
10867,xtp,3
28979,routing,8
56745,xtp,10
6612,udp,14
8915,ipv6,5
7461,tcp,11
12860,pim,6
55567,tcp,6
57789,tp,10
35060,ipip,7
49185,gre,13
35226,fragment,6
44644,pim,7
43673,nd,6
40327,xtp,12
52,pup,6
37636,ipv6,7
24518,hopopts,8
4663,xtp,7
36329,none,7
43872,udp,8
65316,icmpv6,9
35226,max,8
10503,egp,5
477,ipip,8
52,igmp,5
16816,ah,3
37354,ipcomp,7
42837,max,4
52281,udp,6
35060,pup,9
45369,tp,10
44218,ah,7
53748,hello,9
8845,max,13
30230,raw,7
45244,esp,11
6815,icmpv6,6
12936,udp,7
2425,ipip,11
42304,xtp,12
2802,dstopts,7
59561,tcp,8
41038,ipcomp,8
38409,nd,8
9200,egp,14
15308,fragment,6
65288,igmp,11
45204,icmp,8
53559,ah,7
26502,ggp,7
21093,routing,8
47239,tcp,12
4905,tp,6
28072,ipip,9
2855,eon,8
45244,idp,7
54588,udp,10
26211,icmpv6,10
62398,esp,7
8365,xtp,7
35913,ah,9
14032,sctp,7
36857,igmp,8
65288,tcp,9
34925,sctp,4
24518,ipip,9
41288,tcp,7
32584,eon,8
37355,fragment,11
42185,tcp,9
55648,pup,10
46797,pup,8
9515,fragment,9
35060,ggp,11
59038,tcp,8
46924,hopopts,5
35226,gre,10
57983,ipip,9
12063,ggp,6
46728,fragment,9
10392,routing,7
28522,raw,8
24762,ipv6,12
13018,hopopts,9
23772,ipcomp,12
2985,ggp,7
47239,nd,8
6815,igmp,10
6409,nd,5
26422,ggp,6
57789,raw,7
8311,udp,11
65288,fragment,12
30726,dstopts,7
33379,tp,9
47869,esp,5
52645,nd,7
13446,ipcomp,9
52275,esp,8
13981,fragment,8
28072,ah,7
9700,pup,6
477,raw,9
32088,hello,5
20443,ipcomp,5
42711,icmp,9
10867,hello,6
52474,ipcomp,10
14693,sctp,7
7627,routing,8
18728,nd,9
30732,ipv6,5
11545,esp,3
2920,raw,10
7687,dstopts,8
28072,udp,12
51453,hopopts,7
61569,dstopts,8
12063,tcp,7
18750,rsvp,8
12360,icmpv6,8
29483,xtp,8
54518,routing,10
31018,xtp,9
62546,hello,6
12063,routing,7
34587,routing,14
12641,ipcomp,7
57764,icmpv6,14
48950,igmp,9
42393,tcp,1
59561,ggp,5
8915,egp,5
46797,dstopts,2
46440,max,9
18728,tp,9
38192,esp,11
57710,ipcomp,12
65316,esp,9
12063,hopopts,5
55305,raw,9
51321,tp,6
6057,ipv6,6
8517,tp,10
54683,idp,8
48276,ipv6,8
7461,eon,4
36857,sctp,8
23054,ipip,6
22464,ggp,8
55132,xtp,7
1679,gre,5
23425,nd,7
28979,ipcomp,8
57983,xtp,8
35060,dstopts,7
29590,ipcomp,6
45244,hello,4
62398,fragment,9
41919,nd,7
55132,raw,9
55187,hopopts,7
9207,igmp,5
39744,hopopts,8
22168,pup,5
58801,fragment,4
57789,idp,12
42711,raw,12
26880,pim,6
37737,none,4
50422,icmp,5
61503,udp,6
11490,pim,6
55187,dstopts,9
44505,sctp,11
477,ipcomp,4
6796,sctp,4
29483,ipcomp,9
43325,pup,6
2579,egp,7
43872,egp,8
51301,eon,4
59561,icmp,8
55456,igmp,11
31917,idp,8
38192,routing,6
477,eon,10
4905,hopopts,8
47362,icmp,12
42711,nd,8
6612,xtp,7
6565,icmpv6,6
50462,ipip,5
62987,fragment,8
21093,pim,8
54518,max,12
36347,icmp,8
23425,ah,8
58894,udp,6
37737,xtp,9
10784,tp,6
46797,eon,3
35913,max,6
44215,ipip,4
40710,hopopts,10
2920,pup,7
42393,dstopts,3
4292,pim,7
54501,max,4
34973,ggp,11
20852,icmp,6
19573,icmpv6,7
1679,ah,4
64240,hopopts,12
41038,tp,11
6815,icmp,7
43325,ipip,11
37355,raw,11
64240,pup,7
23545,dstopts,9
59038,idp,8
23923,max,9
10784,hello,6
34626,icmpv6,10
26801,nd,4
2579,ipcomp,5
30732,nd,9
23923,ipip,5
34494,ipcomp,9
8311,ipv6,4
28979,ah,10
55138,egp,7
4309,fragment,5
3317,raw,7
2450,ipv6,10
20553,tp,6
21122,hello,7
23646,fragment,8
36287,dstopts,8
46728,tp,5
14544,max,6
20554,idp,9
24268,pup,6
55138,none,8
32584,sctp,6
23646,eon,9
50422,pup,11
3689,rsvp,7
57983,dstopts,4
12927,gre,7
30732,dstopts,7
16304,pup,7
32088,nd,10
14693,gre,8
13981,xtp,7
43661,icmpv6,12
35086,raw,6
20311,nd,7
23472,igmp,10
4139,pup,10
40327,raw,8
62987,ggp,6
21471,raw,7
4292,pup,7
2579,esp,6
46186,gre,5
57764,hopopts,10
21166,eon,8
44644,rsvp,5
22664,igmp,2
6796,tp,13
26211,fragment,7
8263,hello,6
42393,pim,6
32584,hello,4
39255,tp,8
31296,none,9
63733,udp,7
2920,dstopts,12
46186,hello,9
2802,xtp,7
32584,icmp,11
34932,routing,12
36347,nd,4
8311,tcp,5
30726,tcp,4
35060,esp,9
57789,fragment,11
13936,dstopts,6
45369,ipcomp,6
41288,udp,7
33379,igmp,10
55456,ah,5
7627,none,7
36329,fragment,7
34284,icmp,6
46728,icmp,6
62451,ipip,6
19193,udp,12
21977,eon,6
33395,hello,13
11545,egp,6
59577,pup,8
60981,ah,12
27295,udp,10
23425,idp,11
23772,ah,11
58231,ggp,7
46286,ipv6,7
53559,xtp,9
16510,ipcomp,4
15308,hello,5
16349,igmp,4
12927,tcp,7
12211,pup,11
1679,egp,10
21225,raw,6
40316,eon,11
44644,idp,8
40358,tcp,10
40396,tp,5
21093,ipv6,12
6409,tcp,5
62398,pup,12
45532,ah,8
40358,tp,9
6409,raw,12
7461,hopopts,10
3267,egp,7
16816,pim,5
28522,ah,6
6565,ipv6,4
27026,ipip,6
5350,udp,5
18079,gre,13
618,rsvp,10
61569,pim,7
8517,udp,8
41288,esp,5
42310,hello,9
55132,fragment,6
45204,sctp,10
47302,xtp,11
4309,pim,7
54501,hopopts,9
65288,routing,13
20554,esp,7
34284,raw,7
45688,rsvp,10
35184,icmpv6,3
55648,fragment,4
32066,tp,5
49185,igmp,7
54683,ggp,10
62987,icmp,7
30230,sctp,5
44505,igmp,8
43661,dstopts,6
54588,hello,3
25199,idp,8
12211,tp,7
4309,routing,6
42974,eon,10
61569,pup,9
52,icmp,5
45204,ipcomp,5
46440,fragment,7
55567,dstopts,5
42310,udp,4
34284,sctp,4
19012,hello,5
9515,sctp,7
58191,max,7
21977,gre,11
23969,hopopts,9
17797,fragment,8
47869,ipv6,8
34284,esp,13
37978,tp,8
49966,ipcomp,7
12562,sctp,6
24268,none,8
36329,hello,4
31917,igmp,5
21471,tcp,3
12641,ipip,8
23663,fragment,5
646,idp,6
50427,xtp,2
23969,sctp,6
37354,sctp,8
4292,rsvp,9
60981,hello,4
12360,idp,6
52381,routing,4
13107,egp,6
4417,udp,8
58902,ah,7
37277,ipv6,12
10557,icmpv6,6
477,idp,8
26801,gre,7
64240,udp,6
57983,egp,11
63172,icmp,8
12641,hello,9
4139,idp,5
33445,sctp,5
50427,icmpv6,10
46924,pup,6
45204,ipip,7
39744,routing,8
47302,egp,6
53595,routing,9
8311,esp,9
34925,ipv6,9
50307,pim,6
11347,none,7
30035,tcp,8
57710,none,10
56744,raw,6
23663,tcp,10
6815,hopopts,5
36347,eon,10
10784,ipcomp,3
42304,raw,4
19193,tp,8
6815,xtp,6
11347,dstopts,5
57983,pim,8
45532,none,6
11545,nd,7
10867,ah,5
9207,pim,8
2985,hopopts,11
35086,ipip,3
61947,rsvp,4
31018,udp,5
46186,ipv6,9
54518,egp,6
12360,sctp,8
34284,ipip,6
6612,ipv6,6
28522,rsvp,8
7611,eon,6
5868,udp,8
19573,ggp,8
6612,icmpv6,8
16510,nd,7
34932,igmp,3
46728,eon,3
15308,sctp,9
15308,icmp,12
36564,sctp,8
24394,eon,8
37285,igmp,13
37636,udp,7
53682,sctp,10
37354,rsvp,7
2855,gre,6
32088,tcp,12
62987,icmpv6,10
34494,routing,11
33395,routing,4
25199,dstopts,4
20554,raw,13
36329,esp,4
42639,nd,8
2813,nd,8
9515,ah,8
2855,dstopts,6
23472,raw,8
31917,fragment,6
11490,esp,8
39255,nd,11
42393,ipip,6
32584,tcp,7
36736,pim,3
58902,esp,8
14201,ipip,8
2985,nd,8
2425,icmp,10
14201,max,7
49641,udp,7
32584,dstopts,9
60847,raw,6
19012,egp,6
58674,rsvp,3
23969,none,5
47362,none,9
2813,icmpv6,6
27311,hopopts,6
9515,rsvp,5
12860,routing,5
53748,idp,6
23663,pup,9
3907,egp,6
3689,icmpv6,9
2802,raw,3
35060,raw,12
7687,igmp,6
53682,max,8
18728,pup,10
2802,hopopts,7
52275,ipip,7
53595,rsvp,7
37737,nd,2
336,max,9
34925,max,7
54588,gre,9
49966,fragment,11
23663,ipcomp,8
58894,ipcomp,3
19012,pim,5
36857,dstopts,13
6815,ipv6,10
35184,sctp,7
23054,pup,9
12927,udp,4
39046,gre,10
23425,hopopts,9
10503,ipip,8
61503,tp,6
53559,pup,6
14693,ipv6,7
37978,ah,11
24762,hello,9
9207,tcp,5
45688,raw,5
34973,pim,10
45204,tp,7
8311,none,7
30732,ipip,9
48950,ipv6,6
52,esp,6
24762,igmp,6
31018,fragment,6
48550,igmp,7
477,gre,8
15378,hopopts,6
45204,egp,4
24496,udp,5
37636,ipcomp,8
8263,fragment,10
55567,idp,4
30726,rsvp,9
30340,pim,4
26422,icmp,5
9515,eon,2
20554,nd,9
30732,fragment,10
34925,ipcomp,14
36736,sctp,2
8845,hello,3
49641,tp,7
64749,tp,7
40358,ggp,8
27026,igmp,11
5350,tp,8
37737,icmp,9
11347,max,7
18079,hopopts,8
55567,hello,8
34925,routing,5
16656,hopopts,11
39515,max,7
30071,udp,13
48550,icmp,5
20443,max,6
48294,igmp,10
42393,ggp,4
646,tp,7
49641,sctp,9
12360,eon,8
39744,hello,6
8915,pup,7
3267,pup,5
16656,pup,6
55329,gre,7
15378,fragment,8
62546,none,7
33445,dstopts,15
7461,egp,4
30230,xtp,9
35913,tp,7
34706,raw,6
15378,rsvp,10
33379,none,7
42639,routing,5
12211,gre,9
12691,udp,6
22168,nd,6
34706,ipv6,13
22889,raw,5
20553,ggp,8
58231,routing,7
39515,tcp,4
20852,hopopts,8
6409,fragment,9
36857,icmp,10
22168,xtp,4
13981,udp,6
2425,none,8
63996,igmp,9
54683,esp,9
23425,ipip,6
50462,pim,5
22168,hello,5
35060,ah,7
61542,hello,7
316,ipv6,5
23923,none,5
43872,esp,3
21842,gre,5
4905,icmp,9
53559,ipip,5
8915,routing,8
47239,max,5
36721,nd,7
18246,ipcomp,6
43673,udp,4
30035,icmpv6,7
59718,tp,6
38745,xtp,9
48950,eon,8
57789,egp,3
61303,tp,10
45204,udp,3
53748,pim,7
61303,esp,9
12860,pup,2
34494,xtp,7
59577,rsvp,13
19587,dstopts,3
13936,ipv6,8
26801,ipip,7
24762,rsvp,8
21442,none,10
15308,gre,2
27295,hopopts,8
61542,icmp,11
35184,tp,6
53595,sctp,6
6057,none,10
28788,egp,7
42837,dstopts,9
5883,eon,4
58231,xtp,9
53595,ipip,3
8517,eon,3
23545,rsvp,7
20553,fragment,6
21225,tp,8
52381,icmp,8
53559,nd,13
19012,rsvp,3
33445,hopopts,3
34494,ipip,8
10784,routing,9
30618,ggp,7
20553,tcp,3
477,tcp,11
16304,ah,8
54683,routing,9
30340,idp,5
53702,gre,6
18750,esp,3
8263,udp,4
55567,ipcomp,5
38745,eon,6
16510,none,7
47362,egp,5
39515,fragment,3
56745,icmpv6,10
42711,hopopts,10
42304,nd,8
40396,xtp,10
43661,none,6
61542,ipip,5
42304,ipv6,5
64240,tcp,8
1679,nd,4
54518,icmpv6,8
58801,gre,8
57983,fragment,11
23772,gre,7
52381,gre,8
36736,xtp,4
20554,icmpv6,3
28788,routing,2
14544,none,6
35195,pim,6
23646,tp,6
34284,none,4
47869,ah,9
35086,sctp,13
477,pim,12
59577,raw,7
58231,ipcomp,6
52281,pup,7
30340,hello,6
30071,egp,6
618,eon,5
41919,gre,8
12037,raw,5
63172,igmp,7
39255,gre,8
15378,routing,6
16816,pup,5
55329,raw,6
30732,udp,7
39046,hello,3
55456,ipcomp,8
26211,rsvp,9
47362,udp,8
4139,pim,6
43325,icmp,9
4663,sctp,5
21471,xtp,6
61542,sctp,6
2579,none,9
26880,ipcomp,11
12211,eon,6
43325,hopopts,5
38409,idp,7
55567,tp,6
24495,hello,7
34416,raw,6
34587,sctp,5
54501,udp,7
15378,ipv6,10
55648,ipv6,7
54518,fragment,7
46797,routing,9
38192,hopopts,6
33379,gre,8
22889,icmp,2
22889,max,6
53185,max,9
20311,pup,13
53731,dstopts,5
4309,egp,11
3317,esp,12
23472,pim,7
12360,ipip,6
31018,pim,8
26502,xtp,10
54683,tcp,8
51298,xtp,11
36721,hello,4
34416,ipv6,8
7535,ggp,6
56744,igmp,6
10867,hopopts,8
30035,eon,4
61569,raw,6
25199,icmpv6,8
59561,esp,8
27026,sctp,6
12211,tcp,7
49185,esp,8
46797,ipip,7
24762,raw,9
39744,none,8
54518,ggp,7
53731,sctp,5
35086,udp,6
24496,icmp,9
62451,idp,4
31018,ipip,5
55138,ipcomp,2
39515,ipcomp,4
3317,gre,6
61648,dstopts,10
65288,max,4
15378,raw,10
44218,fragment,4
16816,hopopts,3
34932,nd,11
20553,ipip,7
36721,dstopts,11
55138,udp,7
42304,igmp,9
17106,hello,4
46797,none,7
53731,igmp,6
36347,esp,7
49185,max,7
23969,ipip,4
23969,icmp,7
32973,raw,7
6409,igmp,1
64749,none,7
23772,xtp,10
40316,xtp,7
53731,ah,9
618,igmp,8
